,offer date,IPO name,ticker,cusip,Rollup,VC,Dual,Internet,Post-issue shares,CRSP perm,Founding,Unnamed: 11,Unnamed: 12,Unnamed: 13,formatted offer date,Unnamed: 0,lpermno,lpermco,gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,acctchg,acctstd,acqmeth,adrr,ajex,ajp,bspr,compst,curcd,curncd,currtr,curuscn,final,fyr,ismod,ltcm,ogm,pddur,scf,src,stalt,udpl,upd,apdedate,fdate,pdate,acchg,acco,accrt,acdo,aco,acodo,acominc,acox,acoxar,acqao,acqcshi,acqgdwl,acqic,acqintan,acqinvt,acqlntal,acqniintc,acqppe,acqsc,act,adpac,aedi,afudcc,afudci,aldo,am,amc,amdc,amgw,ano,ao,aocidergl,aociother,aocipen,aocisecgl,aodo,aol2,aoloch,aox,ap,apalch,apb,apc,apofs,aqa,aqc,aqd,aqeps,aqi,aqp,aqpl1,aqs,arb,arc,arce,arced,arceeps,artfs,at,aul3,autxr,balr,banlr,bast,bastr,batr,bcef,bclr,bcltbl,bcnlr,bcrbl,bct,bctbl,bctr,billexce,bkvlps,bltbl,ca,capr1,capr2,capr3,caps,capsft,capx,capxv,cb,cbi,cdpac,cdvc,ceiexbill,ceq,ceql,ceqt,cfbd,cfere,cfo,cfpdo,cga,cgri,cgti,cgui,ch,che,chech,chs,ci,cibegni,cicurr,cidergl,cimii,ciother,cipen,cisecgl,citotal,cld2,cld3,cld4,cld5,clfc,clfx,clg,clis,cll,cllc,clo,clrll,clt,cmp,cnltbl,cogs,cpcbl,cpdoi,cpnli,cppbl,cprei,crv,crvnli,cshfd,cshi,csho,cshpri,cshr,cshrc,cshrp,cshrso,cshrt,cshrw,cstk,cstkcv,cstke,dbi,dc,dclo,dcom,dcpstk,dcs,dcvsr,dcvsub,dcvt,dd,dd1,dd2,dd3,dd4,dd5,depc,derac,deralt,derhedgl,derlc,derllt,dfpac,dfs,dfxa,diladj,dilavx,dlc,dlcch,dltis,dlto,dltp,dltr,dltsub,dltt,dm,dn,do,donr,dp,dpacb,dpacc,dpacli,dpacls,dpacme,dpacnr,dpaco,dpacre,dpact,dpc,dpdc,dpltb,dpret,dpsc,dpstb,dptb,dptc,dptic,dpvieb,dpvio,dpvir,drc,drci,drlt,ds,dt,dtea,dted,dteeps,dtep,dudd,dv,dvc,dvdnp,dvintf,dvp,dvpa,dvpd,dvpdp,dvpibb,dvrpiv,dvrre,dvsco,dvt,dxd2,dxd3,dxd4,dxd5,ea,ebit,ebitda,eiea,emol,emp,epsfi,epsfx,epspi,epspx,esopct,esopdlt,esopnr,esopr,esopt,esub,esubc,excadj,exre,fatb,fatc,fatd,fate,fatl,fatn,fato,fatp,fca,fdfr,fea,fel,ffo,ffs,fiao,finaco,finao,fincf,finch,findlc,findlt,finivst,finlco,finlto,finnp,finrecc,finreclt,finrev,finxint,finxopr,fopo,fopox,fopt,fsrco,fsrct,fuseo,fuset,gbbl,gdwl,gdwlam,gdwlia,gdwlid,gdwlieps,gdwlip,geqrv,gla,glcea,glced,glceeps,glcep,gld,gleps,gliv,glp,govgr,govtown,gp,gphbl,gplbl,gpobl,gprbl,gptbl,gwo,hedgegl,iaeq,iaeqci,iaeqmi,iafici,iafxi,iafxmi,iali,ialoi,ialti,iamli,iaoi,iapli,iarei,iasci,iasmi,iassi,iasti,iatci,iati,iatmi,iaui,ib,ibadj,ibbl,ibc,ibcom,ibki,ibmii,icapt,idiis,idilb,idilc,idis,idist,idit,idits,iire,initb,intan,intano,intc,intpn,invch,invfg,invo,invofs,invreh,invrei,invres,invrm,invt,invwip,iobd,ioi,iore,ip,ipabl,ipc,iphbl,iplbl,ipobl,iptbl,ipti,ipv,irei,irent,irii,irli,irnli,irsi,iseq,iseqc,iseqm,isfi,isfxc,isfxm,isgr,isgt,isgu,islg,islgc,islgm,islt,isng,isngc,isngm,isotc,isoth,isotm,issc,issm,issu,ist,istc,istm,isut,itcb,itcc,itci,ivaco,ivaeq,ivao,ivch,ivgod,ivi,ivncf,ivpt,ivst,ivstch,lcabg,lcacl,lcacr,lcag,lcal,lcalt,lcam,lcao,lcast,lcat,lco,lcox,lcoxar,lcoxdr,lct,lcuacu,li,lif,lifr,lifrp,lloml,lloo,llot,llrci,llrcr,llwoci,llwocr,lno,lo,lol2,loxdr,lqpl1,lrv,ls,lse,lst,lt,lul3,mib,mibn,mibt,mii,mrc1,mrc2,mrc3,mrc4,mrc5,mrct,mrcta,msa,msvrv,mtl,nat,nco,nfsr,ni,niadj,nieci,niint,niintpfc,niintpfp,niit,nim,nio,nipfc,nipfp,nit,nits,nopi,nopio,np,npanl,npaore,nparl,npat,nrtxt,nrtxtd,nrtxteps,oancf,ob,oiadp,oibdp,opeps,opili,opincar,opini,opioi,opiri,opiti,oprepsx,optca,optdr,optex,optexd,optfvgr,optgr,optlife,optosby,optosey,optprcby,optprcca,optprcex,optprcey,optprcgr,optprcwa,optrfr,optvol,palr,panlr,patr,pcl,pclr,pcnlr,pctr,pdvc,pi,pidom,pifo,pll,pltbl,pnca,pncad,pncaeps,pncia,pncid,pncieps,pncip,pncwia,pncwid,pncwieps,pncwip,pnlbl,pnli,pnrsho,pobl,ppcbl,ppegt,ppenb,ppenc,ppenli,ppenls,ppenme,ppennr,ppeno,ppent,ppevbb,ppeveb,ppevo,ppevr,pppabl,ppphbl,pppobl,ppptbl,prc,prca,prcad,prcaeps,prebl,pri,prodv,prsho,prstkc,prstkcc,prstkpc,prvt,pstk,pstkc,pstkl,pstkn,pstkr,pstkrv,ptbl,ptran,pvcl,pvo,pvon,pvpl,pvt,pwoi,radp,ragr,rari,rati,rca,rcd,rceps,rcl,rcp,rdip,rdipa,rdipd,rdipeps,rdp,re,rea,reajo,recch,recco,recd,rect,recta,rectr,recub,ret,reuna,reunr,revt,ris,rll,rlo,rlp,rlri,rlt,rmum,rpag,rra,rrd,rreps,rrp,rstche,rstchelt,rvbci,rvbpi,rvbti,rvdo,rvdt,rveqt,rvlrv,rvno,rvnt,rvri,rvsi,rvti,rvtxr,rvupi,rvutx,saa,sal,sale,salepfc,salepfp,sbdc,sc,sco,scstkc,secu,seq,seqo,seta,setd,seteps,setp,siv,spce,spced,spceeps,spi,spid,spieps,spioa,spiop,sppe,sppiv,spstkc,sret,srt,ssnp,sstk,stbo,stio,stkco,stkcpa,tdc,tdscd,tdsce,tdsg,tdslg,tdsmm,tdsng,tdso,tdss,tdst,teq,tf,tfva,tfvce,tfvl,tie,tii,tlcf,transa,tsa,tsafc,tso,tstk,tstkc,tstkme,tstkn,tstkp,txach,txbco,txbcof,txc,txdb,txdba,txdbca,txdbcl,txdc,txdfed,txdfo,txdi,txditc,txds,txeqa,txeqii,txfed,txfo,txndb,txndba,txndbl,txndbr,txo,txp,txpd,txr,txs,txt,txtubadjust,txtubbegin,txtubend,txtubmax,txtubmin,txtubposdec,txtubposinc,txtubpospdec,txtubpospinc,txtubsettle,txtubsoflimit,txtubtxtr,txtubxintbs,txtubxintis,txva,txw,uaoloch,uaox,uapt,ucaps,uccons,uceq,ucustad,udcopres,udd,udfcc,udmb,udolt,udpco,udpfa,udvp,ufretsd,ugi,ui,uinvt,ulcm,ulco,uniami,unl,unnp,unnpl,unopinc,unwcc,uois,uopi,uopres,updvp,upmcstk,upmpf,upmpfs,upmsubp,upstk,upstkc,upstksf,urect,urectr,urevub,uspi,ustdnc,usubdvp,usubpstk,utfdoc,utfosc,utme,utxfed,uwkcapc,uxinst,uxintd,vpac,vpo,wcap,wcapc,wcapch,wda,wdd,wdeps,wdp,xacc,xad,xago,xagt,xcom,xcomi,xdepl,xdp,xdvre,xeqo,xi,xido,xidoc,xindb,xindc,xins,xinst,xint,xintd,xintopt,xivi,xivre,xlr,xnbi,xnf,xnins,xnitb,xobd,xoi,xopr,xoprar,xoptd,xopteps,xore,xpp,xpr,xrd,xrdp,xrent,xs,xsga,xstf,xstfo,xstfws,xt,xuw,xuwli,xuwnli,xuwoi,xuwrei,xuwti,iid,exchg,cik,costat,fic,naicsh,sich,cshtr_c,dvpsp_c,dvpsx_c,prcc_c,prch_c,prcl_c,adjex_c,cshtr_f,dvpsp_f,dvpsx_f,mkvalt,prcc_f,prch_f,prcl_f,adjex_f,rank,au,auop,auopic,ceoso,cfoso,cusip_truncated
0,2017-01-12,Gores Holdings II Inc,GSHTU,382867208,0,0,1,0,46875000,16631,2016,,,,01/12/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2017-01-20,Fintech Acquisition Corp II,FNTEU,31810G208,0,0,1,0,20960000,16630,-99,,,,01/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2017-01-20,Keane Group Inc,FRAC,48669A108,0,0,0,0,.,16557,1973,,,,01/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2017-01-26,AnaptysBio Inc,ANAB,032724106,0,1,0,0,.,16562,2005,,,,01/26/2017,4027.0,16562.0,55847.0,26162.0,2017-12-31,2017.0,INDL,C,D,STD,ANAB,ANAPTYSBIO INC,,DS,,,1.0,1.0,,,USD,USD,1.0,,Y,12.0,3.0,9.0,,12.0,7.0,5.0,,,3.0,2017-12-31,2018-03-05,,0.0,,,0.0,2.688,2.688,-0.426,2.688,,,,,,,,,,,,252.696,,,,,0.0,0.0,,,,0.0,0.106,0.0,0.0,0.0,0.0,0.106,171.608,0.333,0.106,2.323,,,,,,0.0,,,,,149.532,,,,,,,,329.364,0.0,,,,,,,,,,,,,,,,12.9285,,,,,,393.017,,0.29,0.29,,,,,,307.581,307.581,307.581,,,,,,,,,81.189,248.407,29.957,,-30.496,-30.07,0.0,0.0,0.0,0.0,0.0,-0.426,-30.496,0.0,0.0,0.0,0.0,,,,,,,,,,,,38.598,,,,,,,,20.725,23.791,23.791,20.725,0.024,,,,,,0.024,0.001,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.875,7.5,0.6,0.0,0.0,,,,-1.366,,0.0,,,,0.0,-30.07,6.875,0.0,0.0,0.0,10.0,0.0,,7.553,7.553,7.553,0.0,0.0,0.183,,,,,,,,,3.978,0.183,,,,,,,,,3.978,,,0.0,,0.0,0.0,14.428,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,7.5,0.6,0.0,0.0,,-28.781,-28.598,,,0.06,-1.45,-1.45,-1.45,-1.45,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.292,0.351,0.0,0.0,0.0,0.2,,,,,,-1.599,,,292.453,,,,,,,,,,,,,6.374,6.374,,,,,,,0.0,,,,,,,,,,,,,,,,,,-28.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.07,-30.07,,-30.07,-30.07,,-30.07,315.134,,,,,,1.623,,,,0.0,0.0,0.0,1.089,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.554,0.0,0.0,75.897,290.905,,,-243.058,,167.218,,,,,,,,,,,,4.892,0.017,,0.017,14.09,,,,0.0,0.0,,,,,,,,0.0,0.14,0.0,0.14,0.0,,,329.364,,21.783,0.0,0.0,0.0,0.0,0.0,0.55,0.569,0.589,0.402,0.0,2.11,0.0,-0.426,,,,,,-30.07,-30.07,,,,,,,,,,,,0.486,-1.137,0.0,,,,,,,,-19.438,,-28.781,-28.598,-1.45,,,,,,,-1.45,0.355,0.0,1.131,0.199,14.82,1.1,6.25,1.879,2.425,4.34,13.72,4.92,12.03,24.44,3.23,2.0,64.3,,,,,,,,,-30.07,-27.494,-2.576,,,,,,,,,,,,,,,,0.0,,,4.643,,,,,,,,0.665,,4.643,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,-85.46,0.0,0.0,3.742,1.601,,1.601,0.0,0.0,0.0,,-85.034,,10.0,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,10.0,,,,,,,,307.581,0.0,,,,,48.137,,,,0.0,,,,,0.0,0.0,,,,,294.052,,,4.378,4.378,,,,,,,,,,,307.581,,321.14,,0.0,,,117.3,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.057,0.057,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.409,0.591,,,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.606,,,,,,,4.875,,,,,,,,,,0.0,0.0,0.0,,,,,1.775,,,,,,,,,,,,38.598,,,,,,0.0,29.443,15.419,0.5,,,,,,,,,,,,,1.0,14.0,1370053.0,A,USA,325414.0,2836.0,55680182.0,0.0,0.0,100.72,102.63,15.17,1.0,55680182.0,0.0,0.0,2396.2295,100.72,102.63,15.17,1.0,1.0,6.0,1.0,0.0,Y,Y,032724
4,2017-01-26,AnaptysBio Inc,ANAB,032724106,0,1,0,0,.,16562,2005,,,,01/26/2017,4028.0,16562.0,55847.0,26162.0,2018-12-31,2018.0,INDL,C,D,STD,ANAB,ANAPTYSBIO INC,,DS,,,1.0,1.0,,,USD,USD,1.0,,Y,12.0,3.0,9.0,,12.0,7.0,5.0,,,3.0,2018-12-31,2019-03-29,2019-03-03,0.0,,,0.0,6.96,6.96,-0.223,6.96,,,,,,,,,,,,434.216,,,,,0.0,0.0,,,,0.0,0.208,0.0,0.0,0.0,0.0,0.208,240.063,1.895,0.208,5.443,,,,,,0.0,,,,,259.425,,,,,,,,508.997,0.0,,,,,,,,,,,,,,,,18.0657,,,,,,633.251,,1.063,1.063,,,,,,486.365,486.365,486.365,,,,,,,,,113.596,427.082,32.407,,-61.453,-61.656,0.0,0.0,0.0,0.0,0.0,0.203,-61.453,0.0,0.0,0.0,0.0,,,,,,,,,,,,71.407,,,,,,,,24.673,26.922,26.922,24.673,0.017,,,,,,0.027,0.001,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.574,,,0.0,0.0,,,,0.0,,,,,,0.0,-61.656,7.574,,0.0,0.0,0.625,6.875,,0.625,0.625,0.625,0.0,0.0,0.315,,,,,,,,,4.197,0.315,,,,,,,,,4.197,,,0.0,,0.0,0.0,8.199,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,-66.722,-66.407,,,0.078,-2.5,-2.5,-2.5,-2.5,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,5.067,0.575,0.0,0.0,0.0,-0.2,,,,,,-0.182,,,223.364,,,,,,,,,,,,,9.374,9.374,,,,,,,0.0,,,,,,,,,,,,,,,,,,-66.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.656,-61.656,,-61.656,-61.656,,-61.656,486.99,,,,,,6.685,,,,0.0,0.0,0.0,1.043,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,4.393,0.0,0.0,73.128,347.537,,,-142.451,,313.486,,,,,,,,,,,,8.819,0.058,,0.058,21.836,,,,0.0,0.0,,,,,,,,0.0,0.171,0.0,0.171,0.0,,,508.997,,22.632,0.0,0.0,0.0,0.0,0.0,0.937,0.969,0.726,0.0,0.0,2.632,0.0,-0.223,,,,,,-61.656,-61.656,,,,,,,,,,,,6.526,-0.159,0.0,,,,,,,,-48.506,,-66.722,-66.407,-2.5,,,,,,,-2.5,0.058,0.0,1.266,0.585,61.41,0.369,6.25,2.426,2.152,12.03,55.13,4.92,27.55,98.19,13.01,2.7,67.7,,,,,,,,,-61.848,-61.193,-0.655,,,,,,,,,,,,,,,,0.0,,,5.642,,,,,,,,1.445,,5.642,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,-146.913,0.0,0.0,1.427,0.174,,0.174,0.0,0.0,0.0,,-146.69,,5.0,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,5.0,,,,,,,,486.365,0.0,,,,,206.149,,,,0.0,,,,,0.0,0.0,,,,,230.421,,,9.961,,,,,,,,,,,,486.365,,499.488,,0.0,,,204.4,,,,,0.0,0.0,,0.0,0.0,0.139,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.049,0.049,0.0,0.0,0.0,,0.0,,-0.192,0.0,0.591,1.812,,,0.0,1.212,0.0,0.009,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.38,,,,,,,8.761,,,,,,,,,,0.0,0.0,0.0,,,,,1.652,,,,,,,,,,,,71.407,,,,,,0.0,56.196,29.443,0.7,,,,,,,,,,,,,1.0,14.0,1370053.0,A,USA,325414.0,2836.0,91364770.0,0.0,0.0,63.79,134.0,54.2599,1.0,91364770.0,0.0,0.0,1717.3544,63.79,134.0,54.2599,1.0,1.0,6.0,1.0,1.0,Y,Y,032724
5,2017-01-26,Obseva SA,OBSV,H5861P103,0,1,0,0,.,16573,2012,,,,01/26/2017,4722.0,16573.0,55853.0,29718.0,2017-12-31,2017.0,INDL,C,D,STD,OBSVF,OBSEVA SA,,DI,,,1.0,1.0,,,USD,USD,1.0,,Y,12.0,3.0,9.0,,12.0,7.0,5.0,,,3.0,2017-12-31,2018-05-03,2018-03-15,0.0,,,0.0,1.49,0.0,-0.489,0.0,,,,,,,,,,,,113.114,,,,,0.0,0.0,,,,,0.19,0.0,0.0,0.0,0.0,0.19,,2.816,0.19,0.0,,,,,,0.0,,,,,,,,,,,,,135.235,,,,,,,,,,,,,,,,,3.3748,,,,,,226.943,,0.189,0.189,,,,,,122.651,122.651,101.043,,,,,,,,,110.841,110.841,85.333,,-67.068,-66.926,0.0,0.0,0.0,0.0,-0.142,0.0,-67.068,0.0,0.0,0.0,0.0,,,,,,,,,,,,67.41,,,,,,,,30.368,36.343,36.343,30.368,,,,,,,2.864,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,-66.926,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.07,,,,,,,,,0.172,0.07,,,,,,,,,0.172,,,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,-67.464,-67.394,,,0.039,-2.2,-2.2,-2.2,-2.2,0.0,,0.0,0.0,0.0,0.0,0.0,,0.59,0.0,0.0,,0.495,,0.0,0.0,0.0,,,,,,,-11.043,,,145.743,,,,,,,,,,,,,8.325,8.325,,,,,,,0.0,,,,,,,,,,,,,,,,,,-67.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.926,-66.926,,-66.926,-66.926,,-66.926,122.651,,,,,,,,,,21.608,21.608,0.0,0.001,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,-5.096,0.0,0.0,0.0,,,-5.285,,0.0,0.0,,,,,,,,,,,9.379,2.865,,2.865,9.43,,,,0.0,0.0,,,,,,,,,3.154,,3.154,,,,135.235,,12.584,,0.0,0.0,0.0,0.0,0.535,,,,,,0.144,0.0,,,,,,-66.926,-66.926,,,,,,,,,,,,0.59,0.59,0.0,,,,,,,,-55.715,,-67.464,-67.394,-2.2,,,,,,,-2.2,0.0,0.0,0.047,0.0,6.98,1.867,,0.0,1.867,,,,9.19,9.19,9.19,2.35,58.0,,,,,,,,,-66.875,,,,,,,,,,,,,,,,,,0.0,,,0.495,,,,,,,,0.323,,0.495,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,-107.156,0.0,0.0,0.0,0.783,,0.783,-0.489,0.0,0.0,,-106.667,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,,,,,,,122.651,0.0,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,156.786,,,8.856,,,,,,,,,,,,122.651,,,,,,,117.992,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.051,,0.0,,0.051,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.684,,,,,,,6.514,,,,,,,,,,0.0,0.0,0.0,,,,,0.001,0.0,,,,17.999,,,,,,,67.41,,,,,1.49,0.409,54.912,23.711,0.592,,,,,,,,,,,,,1.0,19.0,1685316.0,A,CHE,325414.0,2836.0,13578509.0,0.0,0.0,9.76,14.695,5.0,1.0,13578509.0,0.0,0.0,354.7077,9.76,14.695,5.0,1.0,1.0,7.0,1.0,0.0,Y,Y,H5861P
