,Unnamed: 0_x,offer date,IPO name,ticker,cusip,Rollup,VC,Dual,Internet,Post-issue shares,CRSP perm,Founding,Unnamed: 11,Unnamed: 12,Unnamed: 13,cusip_trunc,IS_SPAC,Unnamed: 0_y,lpermno,lpermco,gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,acctchg,acctstd,acqmeth,adrr,ajex,ajp,bspr,compst,curcd,curncd,currtr,curuscn,final,fyr,ismod,ltcm,ogm,pddur,scf,src,stalt,udpl,upd,apdedate,fdate,pdate,acchg,acco,accrt,acdo,aco,acodo,acominc,acox,acoxar,acqao,acqcshi,acqgdwl,acqic,acqintan,acqinvt,acqlntal,acqniintc,acqppe,acqsc,act,adpac,aedi,afudcc,afudci,aldo,am,amc,amdc,amgw,ano,ao,aocidergl,aociother,aocipen,aocisecgl,aodo,aol2,aoloch,aox,ap,apalch,apb,apc,apofs,aqa,aqc,aqd,aqeps,aqi,aqp,aqpl1,aqs,arb,arc,arce,arced,arceeps,artfs,at,aul3,autxr,balr,banlr,bast,bastr,batr,bcef,bclr,bcltbl,bcnlr,bcrbl,bct,bctbl,bctr,billexce,bkvlps,bltbl,ca,capr1,capr2,capr3,caps,capsft,capx,capxv,cb,cbi,cdpac,cdvc,ceiexbill,ceq,ceql,ceqt,cfbd,cfere,cfo,cfpdo,cga,cgri,cgti,cgui,ch,che,chech,chs,ci,cibegni,cicurr,cidergl,cimii,ciother,cipen,cisecgl,citotal,cld2,cld3,cld4,cld5,clfc,clfx,clg,clis,cll,cllc,clo,clrll,clt,cmp,cnltbl,cogs,cpcbl,cpdoi,cpnli,cppbl,cprei,crv,crvnli,cshfd,cshi,csho,cshpri,cshr,cshrc,cshrp,cshrso,cshrt,cshrw,cstk,cstkcv,cstke,dbi,dc,dclo,dcom,dcpstk,dcs,dcvsr,dcvsub,dcvt,dd,dd1,dd2,dd3,dd4,dd5,depc,derac,deralt,derhedgl,derlc,derllt,dfpac,dfs,dfxa,diladj,dilavx,dlc,dlcch,dltis,dlto,dltp,dltr,dltsub,dltt,dm,dn,do,donr,dp,dpacb,dpacc,dpacli,dpacls,dpacme,dpacnr,dpaco,dpacre,dpact,dpc,dpdc,dpltb,dpret,dpsc,dpstb,dptb,dptc,dptic,dpvieb,dpvio,dpvir,drc,drci,drlt,ds,dt,dtea,dted,dteeps,dtep,dudd,dv,dvc,dvdnp,dvintf,dvp,dvpa,dvpd,dvpdp,dvpibb,dvrpiv,dvrre,dvsco,dvt,dxd2,dxd3,dxd4,dxd5,ea,ebit,ebitda,eiea,emol,emp,epsfi,epsfx,epspi,epspx,esopct,esopdlt,esopnr,esopr,esopt,esub,esubc,excadj,exre,fatb,fatc,fatd,fate,fatl,fatn,fato,fatp,fca,fdfr,fea,fel,ffo,ffs,fiao,finaco,finao,fincf,finch,findlc,findlt,finivst,finlco,finlto,finnp,finrecc,finreclt,finrev,finxint,finxopr,fopo,fopox,fopt,fsrco,fsrct,fuseo,fuset,gbbl,gdwl,gdwlam,gdwlia,gdwlid,gdwlieps,gdwlip,geqrv,gla,glcea,glced,glceeps,glcep,gld,gleps,gliv,glp,govgr,govtown,gp,gphbl,gplbl,gpobl,gprbl,gptbl,gwo,hedgegl,iaeq,iaeqci,iaeqmi,iafici,iafxi,iafxmi,iali,ialoi,ialti,iamli,iaoi,iapli,iarei,iasci,iasmi,iassi,iasti,iatci,iati,iatmi,iaui,ib,ibadj,ibbl,ibc,ibcom,ibki,ibmii,icapt,idiis,idilb,idilc,idis,idist,idit,idits,iire,initb,intan,intano,intc,intpn,invch,invfg,invo,invofs,invreh,invrei,invres,invrm,invt,invwip,iobd,ioi,iore,ip,ipabl,ipc,iphbl,iplbl,ipobl,iptbl,ipti,ipv,irei,irent,irii,irli,irnli,irsi,iseq,iseqc,iseqm,isfi,isfxc,isfxm,isgr,isgt,isgu,islg,islgc,islgm,islt,isng,isngc,isngm,isotc,isoth,isotm,issc,issm,issu,ist,istc,istm,isut,itcb,itcc,itci,ivaco,ivaeq,ivao,ivch,ivgod,ivi,ivncf,ivpt,ivst,ivstch,lcabg,lcacl,lcacr,lcag,lcal,lcalt,lcam,lcao,lcast,lcat,lco,lcox,lcoxar,lcoxdr,lct,lcuacu,li,lif,lifr,lifrp,lloml,lloo,llot,llrci,llrcr,llwoci,llwocr,lno,lo,lol2,loxdr,lqpl1,lrv,ls,lse,lst,lt,lul3,mib,mibn,mibt,mii,mrc1,mrc2,mrc3,mrc4,mrc5,mrct,mrcta,msa,msvrv,mtl,nat,nco,nfsr,ni,niadj,nieci,niint,niintpfc,niintpfp,niit,nim,nio,nipfc,nipfp,nit,nits,nopi,nopio,np,npanl,npaore,nparl,npat,nrtxt,nrtxtd,nrtxteps,oancf,ob,oiadp,oibdp,opeps,opili,opincar,opini,opioi,opiri,opiti,oprepsx,optca,optdr,optex,optexd,optfvgr,optgr,optlife,optosby,optosey,optprcby,optprcca,optprcex,optprcey,optprcgr,optprcwa,optrfr,optvol,palr,panlr,patr,pcl,pclr,pcnlr,pctr,pdvc,pi,pidom,pifo,pll,pltbl,pnca,pncad,pncaeps,pncia,pncid,pncieps,pncip,pncwia,pncwid,pncwieps,pncwip,pnlbl,pnli,pnrsho,pobl,ppcbl,ppegt,ppenb,ppenc,ppenli,ppenls,ppenme,ppennr,ppeno,ppent,ppevbb,ppeveb,ppevo,ppevr,pppabl,ppphbl,pppobl,ppptbl,prc,prca,prcad,prcaeps,prebl,pri,prodv,prsho,prstkc,prstkcc,prstkpc,prvt,pstk,pstkc,pstkl,pstkn,pstkr,pstkrv,ptbl,ptran,pvcl,pvo,pvon,pvpl,pvt,pwoi,radp,ragr,rari,rati,rca,rcd,rceps,rcl,rcp,rdip,rdipa,rdipd,rdipeps,rdp,re,rea,reajo,recch,recco,recd,rect,recta,rectr,recub,ret,reuna,reunr,revt,ris,rll,rlo,rlp,rlri,rlt,rmum,rpag,rra,rrd,rreps,rrp,rstche,rstchelt,rvbci,rvbpi,rvbti,rvdo,rvdt,rveqt,rvlrv,rvno,rvnt,rvri,rvsi,rvti,rvtxr,rvupi,rvutx,saa,sal,sale,salepfc,salepfp,sbdc,sc,sco,scstkc,secu,seq,seqo,seta,setd,seteps,setp,siv,spce,spced,spceeps,spi,spid,spieps,spioa,spiop,sppe,sppiv,spstkc,sret,srt,ssnp,sstk,stbo,stio,stkco,stkcpa,tdc,tdscd,tdsce,tdsg,tdslg,tdsmm,tdsng,tdso,tdss,tdst,teq,tf,tfva,tfvce,tfvl,tie,tii,tlcf,transa,tsa,tsafc,tso,tstk,tstkc,tstkme,tstkn,tstkp,txach,txbco,txbcof,txc,txdb,txdba,txdbca,txdbcl,txdc,txdfed,txdfo,txdi,txditc,txds,txeqa,txeqii,txfed,txfo,txndb,txndba,txndbl,txndbr,txo,txp,txpd,txr,txs,txt,txtubadjust,txtubbegin,txtubend,txtubmax,txtubmin,txtubposdec,txtubposinc,txtubpospdec,txtubpospinc,txtubsettle,txtubsoflimit,txtubtxtr,txtubxintbs,txtubxintis,txva,txw,uaoloch,uaox,uapt,ucaps,uccons,uceq,ucustad,udcopres,udd,udfcc,udmb,udolt,udpco,udpfa,udvp,ufretsd,ugi,ui,uinvt,ulcm,ulco,uniami,unl,unnp,unnpl,unopinc,unwcc,uois,uopi,uopres,updvp,upmcstk,upmpf,upmpfs,upmsubp,upstk,upstkc,upstksf,urect,urectr,urevub,uspi,ustdnc,usubdvp,usubpstk,utfdoc,utfosc,utme,utxfed,uwkcapc,uxinst,uxintd,vpac,vpo,wcap,wcapc,wcapch,wda,wdd,wdeps,wdp,xacc,xad,xago,xagt,xcom,xcomi,xdepl,xdp,xdvre,xeqo,xi,xido,xidoc,xindb,xindc,xins,xinst,xint,xintd,xintopt,xivi,xivre,xlr,xnbi,xnf,xnins,xnitb,xobd,xoi,xopr,xoprar,xoptd,xopteps,xore,xpp,xpr,xrd,xrdp,xrent,xs,xsga,xstf,xstfo,xstfws,xt,xuw,xuwli,xuwnli,xuwoi,xuwrei,xuwti,iid,exchg,cik,costat,fic,naicsh,sich,cshtr_c,dvpsp_c,dvpsx_c,prcc_c,prch_c,prcl_c,adjex_c,cshtr_f,dvpsp_f,dvpsx_f,mkvalt,prcc_f,prch_f,prcl_f,adjex_f,rank,au,auop,auopic,ceoso,cfoso,cusip_truncated
0,6084,19940616,Liberty Property Trust,LRY,531172104,.,0,1,0,18355548,80691,1972,,,,5311,1,4820,80691.0,30429.0,30354,2000-12-31,2000,INDL,C,D,STD,LPT,LIBERTY PROPERTY TRUST,,DS,,,1.0,1.0,GB,,USD,USD,1.0,,Y,12,3.0,,,12,7.0,53.0,,,3,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,165.143,,,,,,,-27.689,107.336,15.672,7.129,,,,,0.0,,,0.0,,,0.0,,,,,,,3396.355,,,,,0.0,0.0,,,,,,,,,,,17.5305,,,,,,1221.501,,0.0,0.0,,,,,,1199.991,1195.805,1195.805,,,,,,,,,4.638,4.638,-4.426,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,261.471,,,,,,,,68.173,68.272,68.213,67.442,1.12,,,,,,0.068,0.001,0.0,,57.807,0.0,,70.871,,70.871,0.0,70.871,0.0,,,,,,,,,,,,,,,0.0,150.374,0.0,,741.0,176.0,182.0,528.132,,1703.896,362.025,1457.025,0.0,,,,,,,,,,,,97.36,,,,,,,,,,,,,,,0.0,1703.896,,,,,0.0,154.56,147.582,,,11.0,0.0,,,,,,,158.582,,,,,,271.492,,,,0.347,2.17,2.2,2.2,2.23,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,-26.762,,,63.589,,,,,,,,,,,,,22.286,,,,,,,,0.0,,,,,,,,,,,,,,,,,,271.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.374,150.374,,161.374,150.374,,,3223.47,,,,,,0.0,,,,0.0,,17.8,115.1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,384.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,-17.959,0.0,3213.95,407.8,,,-308.75,,0.0,0.0,,,,,,,,,,,72.698,43.22,,,,,,,0.0,0.0,,,,,,,,,84.515,,,,,,3396.355,,1876.781,,198.769,,198.769,20.209,,,,,,,,0.0,,,,,,159.271,148.271,,,,,,,,,,,,36.186,36.186,0.0,,,,,,,,240.735,,271.492,,2.23,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,181.583,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,120.814,0.0,125.0,120.814,0.0,125.0,,,,,,,,,,,,,,,,,,,,,,,-20.251,0.0,0.0,0.764,0.0,,12.624,0.0,12.624,,,-20.251,,532.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.963,,,,,,,,1320.805,,,,,,117.009,148.931,2.18,2.21,0.0,,,,,0.0,-18.386,,,,,32.043,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,1.327,1.327,,0.059,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.478,,,,,,,,,,-2.103,-2.103,-2.103,,,,,126.095,126.095,1.443,,,,,,,,,,261.471,,0.02,0.02,,,,0.0,0.0,,,,,,,,,,,,,,1,11,921112.0,I,USA,525930.0,6798.0,56787100.0,2.13,2.18,28.5625,29.125,22.0,1.0,56787100.0,2.13,2.18,1948.3338,28.5625,29.125,22.0,1.0,1.0,4.0,1.0,,,,531172
1,6156,19940728,Home Properties of New York,HME,437306103,.,0,0,0,.,80723,-99,,,,4373,1,4846,80723.0,30450.0,30539,2000-12-31,2000,INDL,C,D,STD,HME,HOME PROPERTIES INC,,DS,,,1.0,1.0,GB,,USD,USD,1.0,,Y,12,3.0,,,12,7.0,5.0,,,3,,,,0.0,,,,13.505,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,12.755,,,,,,,-8.488,8.93,18.577,12.387,,,,,0.0,,,0.0,,,0.0,,,,,,,1871.888,,,,,,,,,,,,,,,,,19.4996,,,,,,473.829,,0.0,0.0,,,,,,420.528,420.528,420.528,,,,,,,,,10.449,47.125,5.707,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,193.699,,,,,,,,20.756,21.566,21.566,20.639,5.5,,,,,,0.216,0.01,0.0,,3.825,0.0,,197.733,,0.0,0.0,0.0,0.0,13.918,55.964,49.235,28.798,39.297,,,,,,,,,,0.0,29.278,13.918,,181.432,0.0,9.295,181.317,,818.865,818.865,818.865,0.0,,,,,,,,,,,,52.995,,,,,,,,,,,,,,,0.0,832.783,,,,,0.0,88.782,44.5,,,12.178,0.0,,,,,,,56.678,55.964,49.235,28.798,39.297,,125.349,,,,2.1,1.41,1.41,1.42,1.42,0.0,0.0,,,0.0,,1.746,,0.0,,,,,,,,,,,,,,,-10.176,,,56.955,,,,,,,,,,,,,25.715,,,,,,,,0.0,,,,,,,,-1.386,-0.07,-0.07,-1.386,,,,,,,125.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.456,29.278,,41.456,29.278,,,1808.67,,,,,,0.0,,,,0.0,,0.26,54.829,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,298.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.02,45.048,1741.945,232.522,,,-178.445,,36.676,,,,,,,,,,,,5.236,5.236,,,,,,,0.0,0.0,,,,,,,,,25.487,,,,,,1871.888,,882.083,,371.544,,371.544,25.715,,,,,,,,0.0,,,,,,41.456,29.278,,,,,,,,,,,,-1.126,-1.126,0.0,,,,,,,,127.197,,125.349,,1.42,,,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,67.171,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,12.664,,,,197.733,197.733,197.733,149.0,48.733,197.733,,,,,,,,,,,,,,,,,,,,,,,-53.517,0.0,0.0,,0.0,,11.51,0.0,11.51,,,-53.517,,319.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.048,,,,,,,,618.261,,,,,,54.057,30.164,1.46,1.46,0.0,,,,,0.0,1.386,,,,,168.462,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.366,,,,,,,,,0.0,0.0,0.0,,,,,57.052,,0.5,,,,,,,,,,193.699,,0.02,0.03,,13.505,0.512,0.0,0.0,0.913,,,,,,,,,,,,,1,11,923118.0,I,USA,525930.0,6798.0,31527700.0,2.16,2.16,27.9375,31.75,25.5,1.0,31527700.0,2.16,2.16,602.5001,27.9375,31.75,25.5,1.0,1.0,7.0,1.0,,,,437306
2,6344,19941205,Apollo Group (U of Phoenix),APOLA,037604105,0,0,1,0,10109239,81138,1981,,,,0376,1,4954,81138.0,13457.0,31122,2000-08-31,2000,INDL,C,D,STD,APOL,APOLLO EDUCATION GROUP INC,,DS,,,2.25,2.25,,,USD,USD,1.0,,Y,8,1.0,,,12,7.0,5.0,,,3,,,,0.0,,,,14.155,,,14.155,,,,,,,,,,,,246.907,,,,,,1.4,,,,,13.594,,,,,,,10.324,13.594,12.96,8.642,,,,,0.0,,,0.0,,,0.0,,,,,,,404.79,,,,,,,,,,,,,,,,,3.4593,,,,,,95.259,,34.83,34.83,,,,,,261.208,261.208,222.66,,,,,,,,,59.912,153.819,8.378,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,321.274,,,,,,,,76.629,79.888,75.51,75.783,18.504,,,,,,0.104,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,71.191,0.0,,0.0,0.0,,0.1,,,0.0,,0.0,0.0,25.6,,,,,,,,,62.449,27.368,,,,,,,,,62.449,,,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,,,,,120.077,145.677,,,,0.93,0.93,0.94,0.94,0.0,0.0,,,0.0,0.0,0.0,,-0.017,,0.0,,101.752,25.141,0.0,23.29,,,,,,,,0.0,,,-46.801,,,,,,,,,,,,,13.4,,,,,,,,38.548,,,,,,,,,,,,,,,,,,288.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.191,71.191,,71.191,71.191,,,261.208,,,,,,6.228,,,,38.548,,0.0,0.012,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,-2.894,0.0,17.908,64.472,,,-62.905,,93.907,,,,,,,,,,,,117.764,95.467,,,131.089,,,,0.0,0.0,,,,,,,,,11.268,,,,,,404.79,,,,0.0,,0.0,0.0,55.031,54.315,52.094,42.411,36.548,240.399,64.315,0.0,,,,,,71.191,71.191,,,,,,,,,,,,6.228,0.0,0.0,,,,,,,,118.101,,120.077,145.677,0.99,,,,,,,0.97,,,,,,,,,3.563,,,,17.857,,,,,,,,,,,,,120.305,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,150.282,,,,,,,,87.833,,150.282,,,,,,,,0.0,0.0,0.0,,,,,56.994,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,249.198,0.0,-0.021,-11.054,0.87,7.88,78.933,0.0,76.213,,,249.219,,609.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.997,,,,,,,,261.208,,-3.5,-0.05,-0.05,-6.0,38.294,69.984,0.93,0.93,-6.0,,,,,0.997,0.0,,,,,10.293,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,83.353,83.353,,4.378,0.0,,,,50.884,1.225,0.0,8.267,0.0,-1.77,-1.537,0.0,-1.77,1.225,-0.233,,,42.312,0.0,7.042,11.507,4.465,0.0,0.0,0.365,46.635,1.85,8.572,49.114,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.818,,,,,,,22.297,,,,,,,,,,0.0,0.0,0.0,,,,,,,4.707,,,,,,,,,,464.32,,0.05,0.06,,0.0,2.3,,,58.8,,143.046,,,,,,,,,,,1,14,929887.0,I,USA,611310.0,8200.0,174573500.0,0.0,0.0,49.1875,50.9375,18.375,2.25,155879700.0,0.0,0.0,3081.7519,40.8125,42.625,17.5625,2.25,1.0,7.0,1.0,,,,037604
3,6376,19950110,Diasys,DIYS,252838107,0,0,0,0,.,81201,1992,,,,2528,1,5009,81201.0,13506.0,31300,2000-06-30,2000,INDL,C,D,STD,DYXC,DIASYS CORP,,DS,,,1.0,1.0,,,USD,USD,1.0,,Y,6,1.0,,,12,7.0,5.0,,,3,,,,0.0,,,,0.112,,,0.112,,,,,,,,,,,,3.387,,,,,,,,,,,0.041,,,,,,,-0.067,0.028,0.115,0.008,,,,,0.0,,,0.0,,,0.0,,,,,,,3.707,,,,,0.0,0.0,,,,,,,,,,,0.5724,,,,,,11.658,,0.012,0.012,,,,,,3.592,3.592,3.548,,,,,,,,,2.416,2.416,1.691,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.238,,,,,,,,6.21,6.275,6.275,6.21,0.6,,,,,,0.006,0.001,0.0,,0.013,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,-0.946,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.047,,,,,,,,,0.144,0.101,,,,,,,,,0.144,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,-0.998,-0.951,,,0.018,-0.15,-0.15,-0.15,-0.15,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.232,0.0,0.0,0.0,0.0,,,,,,,0.0,,,2.874,,,,,,,,,,,,,0.017,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.946,-0.946,,-0.946,-0.946,,,3.592,,,,,,0.052,,,,0.044,,0.0,0.0,0.008,0.097,0.0,,,,,0.217,0.314,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,-0.021,0.0,0.147,0.054,,,-0.087,,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.115,,,,0.0,0.0,,,,,,,,,0.0,,,,,,3.707,,0.115,,0.0,,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.043,0.0,0.0,,,,,,-0.946,-0.946,,,,,,,,,,,,0.052,0.0,0.0,,,,,,,,-1.096,,-0.998,-0.951,-0.15,,,,,,,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,-0.946,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.232,,,,,,,,0.088,,0.232,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-8.072,0.0,0.0,-0.217,0.0,0.04,0.545,0.0,0.545,,,-8.072,,0.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.941,,,,,,,,3.592,,,,,,0.0,-0.946,-0.15,-0.15,0.0,,,,,0.0,0.0,,,,,2.874,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.272,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,1.892,,,,,,,0.413,0.283,,,1.654,,,,,,,,,,,1,19,916380.0,A,USA,334516.0,3826.0,25532900.0,0.0,0.0,9.5,9.8125,4.875,1.0,22321400.0,0.0,0.0,59.6125,9.5,9.5,4.5,1.0,1.0,9.0,1.0,,,,252838
4,6416,19950214,Globalstar Telecommunications,GSTRF,G3930H104,0,0,0,0,.,81249,1994,,,,G393,1,5083,81249.0,13574.0,31525,2000-12-31,2000,INDL,C,D,STD,GSTRF,GLOBALSTAR TELECOMM LTD,,DS,,,1.0,1.0,,,USD,USD,1.0,,Y,12,1.0,,,12,7.0,5.0,,,3,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,-9.763,,,,,,1081.255,,0.0,0.0,,,,,,-1043.591,-1054.647,-1054.647,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,98.807,108.025,108.025,98.807,1.325,,,,,,108.025,1.0,0.0,,0.0,0.0,,356.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,0.0,-2059.853,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,30.745,0.0,,,30.73,0.0,,,,,,,30.73,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.439,-20.85,-20.85,-20.85,-20.85,0.0,0.0,,,0.0,-2024.705,2024.705,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,323.581,,,,,,,,,,,,,35.163,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2029.123,-2059.853,,-2029.123,-2059.853,,,-686.647,,,,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,354.326,,,-354.326,,0.0,0.0,,,,,,,,,,,686.647,686.647,,,686.647,,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,686.647,,0.0,,0.0,0.0,,,,,,,,0.0,,,,,,-2029.123,-2059.853,,,,,,,,,,,,-2029.123,-2029.123,0.0,,,,,,,,30.745,,0.0,0.0,-20.85,,,,,,,-20.85,,,,,,,,,,,,,,,,,,,,,,,,,,-2029.123,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,,,356.944,356.944,368.0,356.944,0.0,368.0,,,,,,,,,,,,,,,,,,,,,,,-2232.871,0.0,11.268,,0.0,0.0,0.0,0.0,0.0,,,-2244.139,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,-686.647,,,,,,0.0,-2072.348,-20.97,-20.97,0.0,,,,,0.0,0.0,,,,,354.326,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-686.647,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,12.495,,,,,,,,,,0.0,,0.12,0.12,,0.0,,,,,,0.0,,,,,,,,,,,1,19,933401.0,I,BMU,513330.0,4812.0,921527600.0,0.0,0.0,0.90625,53.75,0.71875,1.0,921527600.0,0.0,0.0,97.8977,0.90625,53.75,0.71875,1.0,1.0,5.0,4.0,,,,G3930H
